Stock,Transaction Date,Buy/Sell,Type,Amount,Senator,Price
BIIB,2015-08-04,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,330.3800048828125
WFC,2015-08-04,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,47.407989501953125
VZ,2015-08-04,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,34.87221145629883
NFLX,2015-07-15,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,98.12999725341797
JPM,2014-02-19,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,45.77265930175781
MCHP,2017-03-06,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,32.369834899902344
CAG,2017-03-06,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,35.798519134521484
GE,2017-03-06,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,177.50148010253906
GILD,2017-09-20,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,72.0396499633789
WMT,2018-06-06,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,79.3481216430664
PYPL,2018-06-06,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,85.20999908447266
LRCX,2018-06-06,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,188.7815399169922
GS,2018-06-06,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,215.48590087890625
DAL,2018-06-06,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,51.69619369506836
C,2018-06-06,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,60.59562683105469
BA,2018-06-06,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,357.6170349121094
BABA,2018-06-06,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,208.3000030517578
KHC,2018-06-13,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,51.76898193359375
BTO,2018-06-13,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,30.758440017700195
T,2018-06-13,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,17.032888412475586
ON,2018-06-13,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,25.299999237060547
NFLX,2016-09-06,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,100.08999633789062
PSA,2016-08-18,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,186.78663635253906
MET,2016-08-18,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,29.580699920654297
GE,2016-08-18,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,185.27455139160156
TJX,2016-08-18,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,36.0958137512207
SBUX,2016-08-18,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,50.58994674682617
GILD,2016-09-06,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,65.5965347290039
BMY,2016-08-18,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,49.786460876464844
REGN,2016-09-06,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,398.30999755859375
GILD,2016-09-06,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,65.5965347290039
UA,2016-08-08,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,35.93000030517578
META,2016-08-05,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,125.1500015258789
META,2018-03-19,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,172.55999755859375
META,2018-03-19,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,172.55999755859375
META,2018-03-19,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,172.55999755859375
QCOM,2017-04-05,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,49.120338439941406
DISH,2017-04-05,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,62.869998931884766
QCOM,2017-04-05,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,49.120338439941406
WPC,2017-04-05,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,46.960601806640625
USB,2017-04-05,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,44.004905700683594
AMGN,2017-04-05,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,143.70184326171875
IBM,2017-04-05,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,129.61215209960938
NWL,2017-12-18,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,26.088748931884766
NWL,2017-12-05,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,26.883930206298828
DISH,2017-12-05,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,52.029998779296875
JCI,2017-12-05,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,33.357051849365234
REGN,2017-12-18,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,383.3900146484375
COF,2014-10-15,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,68.47000122070312
C,2017-07-25,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,59.3591423034668
HPQ,2017-07-25,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,16.974063873291016
BTO,2017-07-25,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,27.4949893951416
BMY,2017-07-13,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,47.685733795166016
GS,2017-07-28,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,204.83209228515625
COF,2017-07-28,Purchase,Stock,"$15,001 - $50,000",Sheldon Whitehouse,78.81830596923828
SBUX,2017-07-28,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,49.851165771484375
TSLA,2017-07-28,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,22.33799934387207
JCI,2017-07-28,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,35.38930892944336
CSCO,2017-07-28,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,27.88975715637207
VFC,2016-05-17,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,48.80826187133789
GILD,2016-05-18,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,69.41725158691406
NFLX,2016-05-18,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,90.5
META,2016-05-24,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,117.69999694824219
AMGN,2016-05-24,Purchase,Stock,"$15,001 - $50,000",Sheldon Whitehouse,132.67042541503906
PSA,2016-06-07,Purchase,Stock,"$15,001 - $50,000",Sheldon Whitehouse,209.06729125976562
ACN,2016-06-07,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,109.18490600585938
IBM,2016-06-07,Purchase,Stock,"$15,001 - $50,000",Sheldon Whitehouse,111.92802429199219
NVDA,2016-05-18,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,10.638895988464355
SBUX,2016-06-07,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,50.20556640625
VFC,2016-05-17,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,48.80826187133789
NWL,2016-05-18,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,38.601375579833984
DEO,2016-05-18,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,92.93769836425781
REGN,2016-05-24,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,397.70001220703125
META,2016-05-24,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,117.69999694824219
IBM,2016-06-07,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,111.92802429199219
BMY,2015-02-23,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,50.24662399291992
PEP,2015-03-10,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,78.5203628540039
CMRE,2015-02-12,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,11.832330703735352
ABBV,2015-03-10,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,40.6484375
AMGN,2015-03-10,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,129.72085571289062
STT,2015-03-10,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,60.112667083740234
A,2015-02-24,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,39.54505157470703
DISH,2015-02-23,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,77.38999938964844
AMGN,2015-05-27,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,136.18316650390625
BAC,2015-05-27,Purchase,Stock,"$15,001 - $50,000",Sheldon Whitehouse,14.679441452026367
PCAR,2015-05-07,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,31.01926612854004
PRU,2015-05-07,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,64.05734252929688
MRK,2015-05-27,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,45.93859100341797
TU,2015-05-27,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,12.498894691467285
NFLX,2015-05-07,Purchase,Stock,"$15,001 - $50,000",Sheldon Whitehouse,80.74857330322266
BIIB,2015-05-07,Purchase,Stock,"$15,001 - $50,000",Sheldon Whitehouse,383.2900085449219
GS,2018-08-28,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,224.8948211669922
T,2018-08-28,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,17.62786865234375
BABA,2018-08-28,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,178.19000244140625
LRCX,2018-08-28,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,164.69325256347656
WMT,2018-08-28,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,90.67229461669922
WMT,2018-08-28,Purchase,Stock,"$15,001 - $50,000",Sheldon Whitehouse,90.67229461669922
T,2018-08-06,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,17.32571029663086
WMT,2015-11-20,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,52.03697204589844
MSFT,2015-12-09,Purchase,Stock,"$15,001 - $50,000",Sheldon Whitehouse,49.94039535522461
JNJ,2015-12-09,Purchase,Stock,"$15,001 - $50,000",Sheldon Whitehouse,86.50897216796875
BMY,2015-12-09,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,57.20613479614258
GILD,2015-12-09,Purchase,Stock,"$15,001 - $50,000",Sheldon Whitehouse,84.61469268798828
BIIB,2015-11-25,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,292.29998779296875
NFLX,2015-11-25,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,124.16000366210938
PEP,2015-11-25,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,84.83686065673828
TJX,2015-11-25,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,32.919578552246094
GPRO,2015-11-25,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,20.0
BIIB,2015-11-25,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,292.29998779296875
QCOM,2015-12-14,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,38.96416091918945
MSFT,2015-12-09,Purchase,Stock,"$15,001 - $50,000",Sheldon Whitehouse,49.94039535522461
JNJ,2015-12-09,Purchase,Stock,"$15,001 - $50,000",Sheldon Whitehouse,86.50897216796875
BMY,2015-12-09,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,57.20613479614258
GILD,2015-12-09,Purchase,Stock,"$15,001 - $50,000",Sheldon Whitehouse,84.61469268798828
BIIB,2015-11-25,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,292.29998779296875
NFLX,2015-11-25,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,124.16000366210938
PEP,2015-11-25,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,84.83686065673828
TJX,2015-11-25,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,32.919578552246094
GPRO,2015-11-25,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,20.0
BIIB,2015-11-25,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,292.29998779296875
QCOM,2015-12-14,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,38.96416091918945
MCHP,2018-07-09,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,42.66081619262695
MCHP,2018-07-09,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,42.66081619262695
T,2019-01-24,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,17.209228515625
ETN,2015-01-14,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,30.85856819152832
DD,2015-01-14,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,44.98016357421875
ETN,2015-01-14,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,30.85856819152832
DHR,2015-01-23,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,34.6797981262207
GILD,2015-01-23,Purchase,Stock,"$15,001 - $50,000",Sheldon Whitehouse,86.9357681274414
AIG,2015-01-14,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,43.14814758300781
KLXI,2015-01-14,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,33.160072326660156
LRCX,2015-12-22,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,73.2122573852539
M,2015-12-28,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,26.879318237304688
LMT,2016-01-06,Purchase,Stock,"$15,001 - $50,000",Sheldon Whitehouse,184.267822265625
MSFT,2016-01-06,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,49.09564208984375
GILD,2016-01-05,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,82.73776245117188
GME,2016-01-05,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,2.4607768058776855
NVDA,2016-01-05,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,8.040660858154297
NVDA,2016-01-06,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,7.7081804275512695
LRCX,2015-12-22,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,73.2122573852539
CSCO,2016-01-05,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,22.062955856323242
WMT,2016-01-05,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,54.96238327026367
VZ,2016-01-06,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,34.878536224365234
NFLX,2016-01-05,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,107.66000366210938
MRK,2016-01-14,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,41.0235710144043
CARR,2020-04-07,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,14.95300006866455
OTIS,2020-04-07,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,43.20230484008789
CARR,2020-04-07,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,14.95300006866455
OTIS,2020-04-07,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,43.20230484008789
M,2015-12-28,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,26.879318237304688
LRCX,2015-12-22,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,73.2122573852539
M,2015-12-28,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,26.879318237304688
LMT,2016-01-06,Purchase,Stock,"$15,001 - $50,000",Sheldon Whitehouse,184.267822265625
MSFT,2016-01-06,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,49.09564208984375
NFLX,2016-01-05,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,107.66000366210938
GILD,2016-01-05,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,82.73776245117188
GME,2016-01-05,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,2.4607768058776855
NVDA,2016-01-05,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,8.040660858154297
NVDA,2016-01-06,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,7.7081804275512695
LRCX,2015-12-22,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,73.2122573852539
CSCO,2016-01-05,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,22.062955856323242
WMT,2016-01-05,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,54.96238327026367
VZ,2016-01-06,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,34.878536224365234
MRK,2016-01-14,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,41.0235710144043
TSLA,2019-08-27,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,14.272000312805176
CVS,2019-08-27,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,55.232688903808594
T,2019-08-27,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,20.343090057373047
TSLA,2019-08-27,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,14.272000312805176
ILMN,2020-03-11,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,246.00999450683594
CGNX,2020-03-11,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,38.206974029541016
NWL,2016-04-26,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,36.36492156982422
AMZN,2016-04-12,Purchase,Stock,"$15,001 - $50,000",Sheldon Whitehouse,30.15850067138672
AMGN,2016-04-12,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,136.87742614746094
TJX,2016-04-12,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,35.04475402832031
GE,2016-05-04,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,177.044189453125
AMZN,2016-04-19,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,31.395000457763672
NVDA,2016-04-19,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,8.909092903137207
VMW,2016-04-19,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,35.065704345703125
WBA,2016-04-19,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,70.48226165771484
DIS,2016-04-19,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,96.83499908447266
AAPL,2016-04-26,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,24.22307014465332
STT,2016-04-12,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,49.63932418823242
UA,2016-04-12,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,41.356449127197266
NVDA,2016-04-26,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,8.950804710388184
AAPL,2016-04-26,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,24.22307014465332
LRCX,2016-04-26,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,73.56393432617188
CVS,2017-02-23,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,70.0870590209961
JCI,2017-02-23,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,36.60018539428711
BMY,2017-02-23,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,47.960060119628906
JPM,2017-02-23,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,79.01634979248047
BUD,2017-02-23,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,97.07763671875
DISH,2017-02-10,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,61.150001525878906
EL,2017-02-23,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,79.86427307128906
MCK,2017-02-23,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,141.406494140625
ABT,2017-02-23,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,41.67505645751953
BMY,2017-02-23,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,47.960060119628906
DISH,2017-02-10,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,61.150001525878906
ADI,2017-02-10,Purchase,Stock,"$15,001 - $50,000",Sheldon Whitehouse,69.8611831665039
PFE,2017-02-10,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,25.45562744140625
ESS,2023-04-18,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,212.10000610351562
ESS,2023-04-18,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,212.10000610351562
GILD,2016-09-06,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,65.5965347290039
META,2016-09-28,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,129.22999572753906
NFLX,2016-09-06,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,100.08999633789062
WEC,2016-09-22,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,52.57541275024414
DIS,2016-09-22,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,88.76720428466797
SO,2016-09-22,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,41.684547424316406
EL,2016-09-28,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,83.71170806884766
MCK,2016-09-28,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,157.8509521484375
VOD,2016-09-28,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,21.457199096679688
BA,2016-09-28,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,120.72930145263672
AXP,2016-09-28,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,59.176021575927734
WM,2016-09-28,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,57.602603912353516
GILD,2016-09-06,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,65.5965347290039
REGN,2016-09-06,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,398.30999755859375
TSLA,2017-08-24,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,23.528667449951172
AAPL,2017-08-24,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,38.05810546875
BHF,2017-08-24,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,55.31999969482422
NWL,2017-08-24,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,40.234596252441406
TSLA,2017-08-24,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,23.528667449951172
DISH,2017-08-24,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,57.310001373291016
SYK,2017-08-24,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,131.93740844726562
WMT,2017-08-24,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,71.86103057861328
GILD,2015-04-07,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,81.29326629638672
PANW,2015-04-07,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,48.276668548583984
BIIB,2015-04-07,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,418.0899963378906
NFLX,2015-04-07,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,60.494285583496094
SSYS,2015-04-06,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,53.380001068115234
GILD,2015-04-07,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,81.29326629638672
ACN,2015-04-06,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,84.65614318847656
BABA,2015-04-07,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,82.20999908447266
HD,2015-04-07,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,98.1976089477539
KO,2019-06-05,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,46.540000915527344
JPM,2017-11-27,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,86.86951446533203
GE,2017-11-27,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,107.6737289428711
IBM,2017-11-27,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,117.59780883789062
TMUS,2017-11-01,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,59.75
TMUS,2017-11-07,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,55.36000061035156
TSLA,2017-11-27,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,21.12066650390625
MRK,2017-11-27,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,45.576324462890625
WMT,2017-11-27,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,88.62921905517578
NFLX,2019-02-27,Sale,Stock,"$1,001 - $15,000",Sheldon Whitehouse,362.8699951171875
T,2019-02-27,Purchase,Stock,"$1,001 - $15,000",Sheldon Whitehouse,17.46792984008789
META,2019-02-27,Sale,Stock,"$15,001 - $50,000",Sheldon Whitehouse,162.80999755859375
